stock,date,tradeNumber,price,stopLoss,profitTarget,action
PG,2012-02-14,1.0,48.05902099609375,62.560001373291016,11.15440559387207,sell
SNPS,2012-02-14,1.0,30.3700008392334,26.329999923706055,30.319997787475586,sell
VZ,2012-02-14,1.0,24.584510803222656,37.52000045776367,-7.550657272338867,sell
PBCT,2012-02-15,1.0,8.107316017150879,12.199999809265137,-2.1243934631347656,buy
AEP,2012-02-15,1.0,27.687402725219727,38.900001525878906,0.2432088851928711,sell
D,2012-02-15,2.0,33.680137634277344,49.560001373291016,-5.666416168212891,sell
ULTA,2012-02-15,1.0,82.6056900024414,63.439998626708984,82.16596794128418,sell
BMY,2012-02-16,1.0,24.00990104675293,31.309999465942383,5.759654998779297,buy
DPZ,2012-02-16,2.0,27.885234832763672,32.22999954223633,17.02332305908203,buy
PBCT,2012-02-16,1.0,8.165175437927246,12.199999809265137,-2.1243934631347656,sell
AEE,2012-02-17,1.0,22.43889617919922,30.889999389648438,1.3111381530761719,buy
HUM,2012-02-17,1.0,81.73218536376953,84.04000091552734,75.962646484375,buy
KR,2012-02-17,1.0,10.049674987792969,11.739999771118164,5.8238630294799805,buy
BMY,2012-02-17,1.0,24.8192195892334,31.309999465942383,5.759654998779297,sell
DPZ,2012-02-17,2.0,27.800905227661133,32.22999954223633,17.02332305908203,sell
HRL,2012-02-21,1.0,12.11191463470459,13.193772904078166,9.171473622322083,buy
NEM,2012-02-21,3.0,50.33549118041992,58.060001373291016,31.024215698242188,buy
OKE,2012-02-21,1.0,21.034677505493164,35.06829071044922,-14.049355506896973,buy
AEE,2012-02-21,1.0,22.31930923461914,30.889999389648438,1.3111381530761719,sell
HUM,2012-02-21,1.0,83.1434097290039,84.04000091552734,75.962646484375,sell
KR,2012-02-21,1.0,10.00766372680664,11.739999771118164,5.8238630294799805,sell
NEM,2012-02-22,3.0,51.34971618652344,58.060001373291016,31.024215698242188,sell
OKE,2012-02-22,1.0,21.05489158630371,35.06829071044922,-14.049355506896973,sell
ATO,2012-02-23,2.0,24.697738647460938,31.280000686645508,8.242083549499512,buy
KMX,2012-02-23,1.0,30.219999313354492,28.708999347686767,33.997499227523804,buy
LEG,2012-02-23,1.0,15.62133502960205,21.260000228881836,1.524672031402588,buy
HSY,2012-02-23,1.0,48.66773223876953,59.31999969482422,22.037063598632812,buy
ED,2012-02-24,2.0,40.294368743896484,57.459999084472656,-2.6197071075439453,buy
LLY,2012-02-24,1.0,30.008485794067383,38.619998931884766,8.479702949523926,buy
IRM,2012-02-24,1.0,14.087998390197754,26.79297637939453,-17.67444658279419,buy
KMB,2012-02-24,1.0,49.79111099243164,47.301555442810056,56.0149998664856,buy
XEL,2012-02-24,1.0,19.007444381713867,23.355690797170002,8.29091731707255,buy
ATO,2012-02-24,2.0,24.412609100341797,31.280000686645508,8.242083549499512,sell
LEG,2012-02-24,1.0,15.831585884094238,21.260000228881836,1.524672031402588,sell
HSY,2012-02-24,1.0,48.98032760620117,59.31999969482422,22.037063598632812,sell
EL,2012-02-27,1.0,51.78788375854492,54.0,46.25759315490723,buy
KSU,2012-02-27,1.0,61.90864944458008,65.93000030517578,51.85527229309082,buy
PBCT,2012-02-27,2.0,8.100883483886719,12.350000381469727,-2.521908760070801,buy
STT,2012-02-27,1.0,33.310970306396484,39.11000061035156,18.81339454650879,buy
ED,2012-02-27,2.0,40.013587951660156,57.459999084472656,-2.6197071075439453,sell
LLY,2012-02-27,1.0,30.1083927154541,38.619998931884766,8.479702949523926,sell
IRM,2012-02-27,1.0,14.150729179382324,26.79297637939453,-17.67444658279419,sell
KR,2012-02-28,2.0,9.990856170654297,9.491313362121582,11.239713191986084,buy
DGX,2012-02-28,1.0,48.24087905883789,56.310001373291016,28.068073272705078,buy
EL,2012-02-28,1.0,52.23588943481445,54.0,46.25759315490723,sell
KSU,2012-02-28,1.0,62.0604362487793,65.93000030517578,51.85527229309082,sell
PBCT,2012-02-28,2.0,8.113744735717773,12.350000381469727,-2.521908760070801,sell
STT,2012-02-28,1.0,33.76091766357422,39.11000061035156,18.81339454650879,sell
CPRT,2012-02-29,1.0,12.444999694824219,11.287500381469727,15.33874797821045,buy
HSY,2012-02-29,2.0,48.65169906616211,59.56999969482422,21.355947494506836,buy
DGX,2012-02-29,1.0,47.86162185668945,56.310001373291016,28.068073272705078,sell
ADP,2012-03-01,1.0,38.16818618774414,46.80421447753906,16.578115463256836,buy
ETR,2012-03-01,1.0,44.05012130737305,66.37999725341797,-11.774568557739258,buy
HSY,2012-03-01,2.0,48.98832702636719,59.56999969482422,21.355947494506836,sell
SJM,2012-03-02,1.0,59.18961715698242,70.5,30.913660049438477,buy
MKC,2012-03-02,1.0,21.26206398010254,24.934999465942383,12.07972526550293,buy
ADP,2012-03-02,1.0,37.86906814575195,46.80421447753906,16.578115463256836,sell
ETR,2012-03-02,1.0,43.951904296875,66.37999725341797,-11.774568557739258,sell
DUK,2012-03-05,1.0,41.61106491088867,62.54999923706055,-10.736270904541016,buy
SJM,2012-03-05,1.0,59.29039764404297,70.5,30.913660049438477,sell
MKC,2012-03-05,1.0,21.27043914794922,24.934999465942383,12.07972526550293,sell
SO,2012-03-06,1.0,28.65839385986328,43.849998474121094,-9.32061767578125,buy
SYY,2012-03-06,1.0,22.323040008544922,21.206888008117676,25.113420009613037,buy
DUK,2012-03-06,1.0,41.47295379638672,62.54999923706055,-10.736270904541016,sell
ESS,2012-03-07,1.0,107.34928131103516,137.91000366210938,30.94747543334961,buy
SO,2012-03-07,1.0,28.645549774169922,43.849998474121094,-9.32061767578125,sell
CMS,2012-03-08,1.0,15.93956184387207,21.1200008392334,2.98846435546875,buy
EVRG,2012-03-08,1.0,19.549226760864258,27.1200008392334,0.6222915649414062,buy
ROL,2012-03-08,1.0,5.277144432067871,5.71851921081543,4.173707485198975,buy
WMT,2012-03-08,1.0,47.769615173339844,58.209999084472656,21.668655395507812,buy
ESS,2012-03-08,1.0,107.53677368164062,137.91000366210938,30.94747543334961,sell
AEP,2012-03-09,2.0,26.71554183959961,38.11000061035156,-1.7706050872802734,buy
CAH,2012-03-09,1.0,32.15252685546875,40.7400016784668,10.683839797973633,buy
CI,2012-03-09,1.0,44.25922775268555,43.060001373291016,47.257293701171875,buy
KLAC,2012-03-09,1.0,30.991559982299805,46.58000183105469,-7.979544639587402,buy
NVR,2012-03-09,1.0,721.4600219726562,667.97998046875,855.1601257324219,buy
PWR,2012-03-09,1.0,21.396270751953125,20.71666653951009,23.060707728068035,buy
RHI,2012-03-09,1.0,24.447021484375,27.639999389648438,16.464576721191406,buy
CMS,2012-03-09,1.0,16.0865421295166,21.1200008392334,2.98846435546875,sell
EVRG,2012-03-09,1.0,19.65523910522461,27.1200008392334,0.6222915649414062,sell
ROL,2012-03-09,1.0,5.382380962371826,5.71851921081543,4.173707485198975,sell
WMT,2012-03-09,1.0,48.01737976074219,58.209999084472656,21.668655395507812,sell
CLX,2012-03-12,1.0,52.17913055419922,67.19999694824219,14.626964569091797,buy
GNRC,2012-03-12,1.0,17.105756759643555,16.250468921661376,19.243976354599,buy
LRCX,2012-03-12,1.0,37.11334228515625,37.37383842468262,37.19379425048828,buy
MAS,2012-03-12,1.0,9.252771377563477,8.790132808685302,10.409367799758915,buy
PNW,2012-03-12,1.0,33.37189865112305,46.150001525878906,1.4266414642333984,buy
AEP,2012-03-12,2.0,27.04415512084961,38.11000061035156,-1.7706050872802734,sell
CAH,2012-03-12,1.0,31.840295791625977,40.7400016784668,10.683839797973633,sell
KLAC,2012-03-12,1.0,31.21713638305664,46.58000183105469,-7.979544639587402,sell
RHI,2012-03-12,1.0,24.546873092651367,27.639999389648438,16.464576721191406,sell
ALK,2012-03-13,1.0,15.74156379699707,16.842500686645508,12.989221572875977,buy
EMR,2012-03-13,1.0,38.64018630981445,48.630001068115234,13.6656494140625,buy
FDX,2012-03-13,1.0,84.8256607055664,88.02999877929688,76.81481552124023,buy
GPC,2012-03-13,1.0,47.89836502075195,61.66999816894531,13.469282150268555,buy
PEAK,2012-03-13,1.0,22.72641372680664,35.26411819458008,-8.617847442626953,buy
JKHY,2012-03-13,1.0,30.484933853149414,32.7599983215332,24.79727268218994,buy
MRK,2012-03-13,1.0,26.64325714111328,35.21946716308594,5.202732086181641,buy
MCHP,2012-03-13,1.0,14.461104393005371,17.5,6.863865375518799,buy
MHK,2012-03-13,1.0,66.56999969482422,61.08500003814697,85.35750150680542,buy
PBCT,2012-03-13,3.0,8.261614799499512,12.199999809265137,-1.5843477249145508,buy
TRV,2012-03-13,1.0,46.338443756103516,55.86000061035156,22.5345516204834,buy
VTR,2012-03-13,1.0,41.55551528930664,62.62418746948242,-11.116165161132812,buy
KMX,2012-03-13,1.0,34.11000061035156,28.708999347686767,33.997499227523804,sell
CLX,2012-03-13,1.0,52.55433654785156,67.19999694824219,14.626964569091797,sell
PNW,2012-03-13,1.0,33.41358947753906,46.150001525878906,1.4266414642333984,sell
FRC,2012-03-14,1.0,28.939111709594727,27.492156124114988,32.556500673294074,buy
HST,2012-03-14,1.0,11.402166366577148,10.83205804824829,12.827437162399292,buy
LH,2012-03-14,1.0,90.25,87.91999816894531,96.07500457763672,buy
MDT,2012-03-14,1.0,31.32027816772461,33.31713266372681,26.067328214645386,buy
RCL,2012-03-14,1.0,24.658784866333008,23.425845623016357,27.741132974624634,buy
TFX,2012-03-14,1.0,54.09768295288086,54.32639856338501,54.968910932540894,buy
HSY,2012-03-14,3.0,48.34712600708008,55.21325626373291,31.2566040356954,buy
WELL,2012-03-14,1.0,34.41358947753906,46.20096995035808,4.864224116007489,buy
ALK,2012-03-14,1.0,15.56620979309082,16.842500686645508,12.989221572875977,sell
EMR,2012-03-14,1.0,38.60286331176758,48.630001068115234,13.6656494140625,sell
FDX,2012-03-14,1.0,84.20462036132812,88.02999877929688,76.81481552124023,sell
GPC,2012-03-14,1.0,48.04907989501953,61.66999816894531,13.469282150268555,sell
PEAK,2012-03-14,1.0,22.58725357055664,35.26411819458008,-8.617847442626953,sell
JKHY,2012-03-14,1.0,30.308218002319336,32.7599983215332,24.79727268218994,sell
MRK,2012-03-14,1.0,26.601499557495117,35.21946716308594,5.202732086181641,sell
MCHP,2012-03-14,1.0,14.441350936889648,17.5,6.863865375518799,sell
PBCT,2012-03-14,3.0,8.33233642578125,12.199999809265137,-1.5843477249145508,sell
TRV,2012-03-14,1.0,46.76683807373047,55.86000061035156,22.5345516204834,sell
VTR,2012-03-14,1.0,41.599098205566406,62.62418746948242,-11.116165161132812,sell
BA,2012-03-15,1.0,62.084442138671875,72.30000305175781,36.54553985595703,buy
CAG,2012-03-15,1.0,15.712301254272461,20.19455337524414,4.506670951843262,buy
GILD,2012-03-15,1.0,19.036216735839844,21.905000686645508,11.864256858825684,buy
HUM,2012-03-15,2.0,80.26557159423828,80.46614665985106,81.32988405227663,buy
NUE,2012-03-15,1.0,32.38241958618164,30.763298606872556,36.43022203445435,buy
PSA,2012-03-15,1.0,96.27265930175781,129.0399932861328,14.354324340820312,buy
UNP,2012-03-15,1.0,45.92912673950195,52.3849983215332,29.789447784423828,buy
VNO,2012-03-15,1.0,41.1119270324707,58.126312255859375,-1.4240360260009766,buy
MAS,2012-03-15,1.0,10.435283660888672,8.790132808685302,10.409367799758915,sell
AFL,2012-03-16,1.0,18.446109771728516,20.096902179718015,14.312242746353153,buy
DE,2012-03-16,1.0,67.40030670166016,78.69000244140625,39.17606735229492,buy
BA,2012-03-16,1.0,61.8951530456543,72.30000305175781,36.54553985595703,sell
CAG,2012-03-16,1.0,15.623629570007324,20.19455337524414,4.506670951843262,sell
GILD,2012-03-16,1.0,18.862646102905273,21.905000686645508,11.864256858825684,sell
PSA,2012-03-16,1.0,98.21511840820312,129.0399932861328,14.354324340820312,sell
UNP,2012-03-16,1.0,45.957557678222656,52.3849983215332,29.789447784423828,sell
VNO,2012-03-16,1.0,41.2843132019043,58.126312255859375,-1.4240360260009766,sell
CE,2012-03-19,1.0,39.71456527709961,37.72883701324463,44.67888593673706,buy
UAL,2012-03-19,1.0,20.6200008392334,19.1299991607666,24.34500503540039,buy
DE,2012-03-19,1.0,67.35172271728516,78.69000244140625,39.17606735229492,sell
AAL,2012-03-20,1.0,7.240253925323486,6.78000020980835,8.390888214111328,buy
ECL,2012-03-20,1.0,54.42221450805664,58.75,43.60275077819824,buy
LKQ,2012-03-20,1.0,15.771166801452637,15.539999961853027,16.34908390045166,buy
DAL,2012-03-21,1.0,8.65152359008789,9.069999694824219,7.60533332824707,buy
TAP,2012-03-21,1.0,34.74964904785156,42.900001525878906,14.373767852783203,buy
ECL,2012-03-21,1.0,54.125328063964844,58.75,43.60275077819824,sell
CE,2012-03-22,1.0,36.11027145385742,37.72883701324463,44.67888593673706,sell
DAL,2012-03-22,1.0,8.46499252319336,9.069999694824219,7.60533332824707,sell
GNRC,2012-03-22,1.0,16.2491512298584,16.250468921661376,19.243976354599,sell
LKQ,2012-03-22,1.0,15.507318496704102,15.539999961853027,16.34908390045166,sell
TAP,2012-03-22,1.0,35.06409454345703,42.900001525878906,14.373767852783203,sell
CAH,2012-03-23,2.0,32.12205505371094,40.54999923706055,11.052194595336914,buy
PNW,2012-03-23,2.0,32.829811096191406,46.61000061035156,-1.6206626892089844,buy
ETR,2012-03-26,2.0,44.213809967041016,66.45999908447266,-11.401662826538086,buy
EVRG,2012-03-26,2.0,19.789531707763672,27.190000534057617,1.2883596420288086,buy
GNRC,2012-03-26,2.0,16.466596603393555,24.290000915527344,-3.091914176940918,buy
IDXX,2012-03-26,1.0,43.04999923706055,41.279998779296875,47.47500038146973,buy
LKQ,2012-03-26,2.0,15.731340408325195,15.494999885559082,16.32219171524048,buy
CAH,2012-03-26,2.0,32.959754943847656,40.54999923706055,11.052194595336914,sell
PNW,2012-03-26,2.0,33.15643310546875,46.61000061035156,-1.6206626892089844,sell
CNC,2012-03-27,1.0,11.692500114440918,11.107875108718872,13.154062628746033,buy
ETR,2012-03-27,2.0,44.28582000732422,66.45999908447266,-11.401662826538086,sell
EVRG,2012-03-27,2.0,19.754194259643555,27.190000534057617,1.2883596420288086,sell
GNRC,2012-03-27,2.0,16.38752555847168,24.290000915527344,-3.091914176940918,sell
SO,2012-03-28,2.0,28.645549774169922,33.480534648895265,19.438362677892048,buy
CAG,2012-03-29,2.0,15.529054641723633,18.631730151176452,7.525729715824128,buy
MCD,2012-03-29,1.0,74.05509948730469,95.12999725341797,21.367855072021484,buy
CI,2012-03-29,1.0,47.971981048583984,43.060001373291016,47.257293701171875,sell
CE,2012-03-30,2.0,38.798789978027344,42.25,30.170764923095703,buy
ED,2012-03-30,3.0,40.006744384765625,56.9900016784668,-2.4513988494873047,buy
PXD,2012-03-30,1.0,103.45159912109375,99.81999969482422,112.53059768676758,buy
PPL,2012-03-30,1.0,16.190174102783203,25.594871520996094,-7.321569442749023,buy
MCD,2012-03-30,1.0,74.40399932861328,95.12999725341797,21.367855072021484,sell
BA,2012-04-02,2.0,61.870445251464844,72.94999694824219,34.171566009521484,buy
DOV,2012-04-02,1.0,35.233619689941406,40.74300003051758,21.460168838500977,buy
DUK,2012-04-02,2.0,41.63079833984375,62.0099983215332,-9.317201614379883,buy
GPC,2012-04-02,2.0,47.68733596801758,61.25,13.780675888061523,buy
CE,2012-04-02,2.0,39.31968307495117,42.25,30.170764923095703,sell
ED,2012-04-02,3.0,40.09576416015625,56.9900016784668,-2.4513988494873047,sell
PPL,2012-04-02,1.0,16.15580177307129,25.594871520996094,-7.321569442749023,sell
AES,2012-04-03,1.0,10.04034423828125,12.75,3.266204833984375,buy
BA,2012-04-03,2.0,61.44243621826172,72.94999694824219,34.171566009521484,sell
DOV,2012-04-03,1.0,34.8759880065918,40.74300003051758,21.460168838500977,sell
DUK,2012-04-03,2.0,41.709712982177734,62.0099983215332,-9.317201614379883,sell
GPC,2012-04-03,2.0,47.79283905029297,61.25,13.780675888061523,sell
AES,2012-04-04,1.0,9.979720115661621,12.75,3.266204833984375,sell
LKQ,2012-04-04,2.0,15.387839317321777,15.494999885559082,16.32219171524048,sell
AFL,2012-04-09,1.0,17.167041778564453,20.096902179718015,14.312242746353153,sell
CNC,2012-04-09,1.0,10.742500305175781,11.107875108718872,13.154062628746033,sell
PXD,2012-04-09,1.0,99.64134979248047,99.81999969482422,112.53059768676758,sell
PWR,2012-04-09,1.0,20.635648727416992,20.71666653951009,23.060707728068035,sell
NUE,2012-04-10,1.0,30.589738845825195,30.763298606872556,36.43022203445435,sell
RCL,2012-04-10,1.0,22.71226692199707,23.425845623016357,27.741132974624634,sell
TSN,2012-04-11,1.0,15.50810432434082,15.571987056732176,18.440510988235477,sell
CE,2012-04-12,3.0,39.54653549194336,42.25,32.78787422180176,buy
CE,2012-04-13,3.0,39.210044860839844,42.25,32.78787422180176,sell
CAT,2012-04-16,2.0,80.97091674804688,99.80000305175781,33.89820098876953,buy
ED,2012-04-16,4.0,39.86978530883789,57.0099983215332,-2.9807472229003906,buy
GNRC,2012-04-16,3.0,15.926276206970215,22.399999618530273,-0.25803232192993164,buy
GPC,2012-04-16,3.0,47.785316467285156,60.18000030517578,16.798606872558594,buy
AOS,2012-04-17,1.0,9.779735565185547,10.949999809265137,6.854074954986572,buy
ALB,2012-04-17,1.0,55.12192153930664,61.220001220703125,39.87672233581543,buy
DE,2012-04-17,2.0,65.88916015625,75.91999816894531,40.81206512451172,buy
PEAK,2012-04-17,2.0,22.03065299987793,34.43533706665039,-8.981057167053223,buy
MDLZ,2012-04-17,1.0,21.16520881652832,36.75,-17.79676914215088,buy
PWR,2012-04-17,2.0,21.09004783630371,20.563834762573244,24.030547618865967,buy
UNP,2012-04-17,2.0,44.35320281982422,52.040000915527344,25.136207580566406,buy
UHS,2012-04-17,1.0,41.36394500732422,40.709999084472656,42.998809814453125,buy
VTR,2012-04-17,2.0,41.424766540527344,61.596435546875,-9.004405975341797,buy
WBA,2012-04-17,1.0,27.13509750366211,32.06999969482422,14.797842025756836,buy
WU,2012-04-17,1.0,12.838491439819336,17.280000686645508,1.7347183227539062,buy
CAT,2012-04-17,2.0,82.23775482177734,99.80000305175781,33.89820098876953,sell
ED,2012-04-17,4.0,39.86978530883789,57.0099983215332,-2.9807472229003906,sell
GNRC,2012-04-17,3.0,15.899918556213379,22.399999618530273,-0.25803232192993164,sell
GPC,2012-04-17,3.0,48.44093322753906,60.18000030517578,16.798606872558594,sell
BA,2012-04-18,3.0,60.66874694824219,57.63530960083008,68.25234031677246,buy
DUK,2012-04-18,3.0,41.47295379638672,60.56999969482422,-6.269660949707031,buy
DD,2012-04-18,1.0,37.42110824584961,35.550052833557125,42.098746776580825,buy
EVRG,2012-04-18,3.0,19.7047176361084,26.799999237060547,1.9665136337280273,buy
XOM,2012-04-18,1.0,57.24049758911133,81.87999725341797,-4.358251571655273,buy
IEX,2012-04-18,1.0,36.280033111572266,38.428677050272626,30.86762571334839,buy
J,2012-04-18,1.0,41.99003601074219,41.03526725769043,43.87432289123535,buy
NUE,2012-04-18,2.0,31.71712875366211,30.131272315979004,35.68176984786987,buy
OKE,2012-04-18,2.0,20.44603157043457,26.92426161766052,5.922797799110416,buy
ROK,2012-04-18,1.0,63.888221740722656,60.211133289337155,71.30265784263611,buy
VNO,2012-04-18,2.0,40.90999984741211,38.8644998550415,46.02374982833863,buy
AOS,2012-04-18,1.0,9.701326370239258,10.949999809265137,6.854074954986572,sell
ALB,2012-04-18,1.0,56.09334945678711,61.220001220703125,39.87672233581543,sell
DE,2012-04-18,2.0,65.92173767089844,75.91999816894531,40.81206512451172,sell
PEAK,2012-04-18,2.0,21.8525333404541,34.43533706665039,-8.981057167053223,sell
MDLZ,2012-04-18,1.0,21.0331974029541,36.75,-17.79676914215088,sell
UNP,2012-04-18,2.0,44.53599548339844,52.040000915527344,25.136207580566406,sell
VTR,2012-04-18,2.0,40.8799934387207,61.596435546875,-9.004405975341797,sell
WBA,2012-04-18,1.0,27.475543975830078,32.06999969482422,14.797842025756836,sell
WU,2012-04-18,1.0,12.631991386413574,17.280000686645508,1.7347183227539062,sell
AIZ,2012-04-19,2.0,31.92037010192871,30.324351596832273,35.91041636466981,buy
BXP,2012-04-19,1.0,74.70570373535156,102.4800033569336,5.269954681396484,buy
CINF,2012-04-19,1.0,25.19159507751465,23.932015323638915,28.340544462203983,buy
CTAS,2012-04-19,1.0,34.458168029785156,32.7352596282959,38.7654390335083,buy
MGM,2012-04-19,1.0,13.010284423828125,13.75,11.160995483398438,buy
NWL,2012-04-19,1.0,12.811827659606934,17.18000030517578,1.8913960456848145,buy
PENN,2012-04-19,1.0,10.070088386535645,9.391815662384033,12.022947311401367,buy
SNA,2012-04-19,1.0,50.64165496826172,57.459999084472656,33.595794677734375,buy
TXN,2012-04-19,1.0,25.236888885498047,27.802521800994874,18.310752153396606,buy
VZ,2012-04-19,2.0,24.980947494506836,36.79999923706055,-4.566681861877441,buy
AAL,2012-04-19,1.0,8.965470314025879,6.78000020980835,8.390888214111328,sell
DUK,2012-04-19,3.0,41.177001953125,60.56999969482422,-6.269660949707031,sell
EVRG,2012-04-19,3.0,19.52802276611328,26.799999237060547,1.9665136337280273,sell
XOM,2012-04-19,1.0,56.926753997802734,81.87999725341797,-4.358251571655273,sell
NUE,2012-04-19,2.0,30.131271362304688,30.131272315979004,35.68176984786987,sell
AWK,2012-04-20,1.0,27.64870834350586,32.83000183105469,14.695474624633789,buy
