stock,tradeNumber,buyDate,buyPrice,stopLoss,profitTarget,sellDate,sellPrice,daysTraded,returnsPerShare,isProfitable,Open,High,Low,Close,Adj Close,Volume,EMA10,EMA50,EMA200,shortEMA,longEMA,MACD,signal,hist,histPast,EMA10Percent,EMA50Percent,EMA200Percent
IEX,2.0,2021-06-28,218.81358337402344,211.74000549316406,236.49752807617188,2021-09-28,211.0255584716797,64,-7.78802490234375,False,219.82000732421875,220.72999572753906,217.85000610351562,219.9199981689453,218.81358337402344,326600.0,217.59972092986862,217.41112434820138,200.57276034264112,217.71511973918885,218.4868001085559,-0.7716803693670613,-0.8036822294756453,0.03200186010858397,-0.13357567450586438,0.9944525270075216,0.9935906217329077,0.9166376111111766
IEX,3.0,2021-10-07,213.26966857910156,206.05999755859375,231.2938461303711,2021-10-12,205.2407684326172,3,-8.028900146484375,False,213.3699951171875,216.4600067138672,213.3699951171875,213.8300018310547,213.26966857910156,288900.0,211.70202712292107,217.12009856097555,210.3016991388717,212.04668427016384,214.60296893115117,-2.5562846609873304,-2.672312345387416,0.11602768440008537,-0.18399020610707728,0.9926494870713457,1.0180542784519115,0.9860834901652737
IEX,4.0,2021-10-14,213.27999877929688,204.4199981689453,235.43000030517578,2021-11-08,235.4600067138672,17,22.180007934570312,True,207.14999389648438,213.38999938964844,207.14999389648438,213.27999877929688,213.27999877929688,219000.0,209.74237991536273,215.54182348631838,210.2085966555731,210.07072189340792,212.63679268211717,-2.566070788709254,-2.7339973469116203,0.16792655820236613,-0.3221402028161098,0.9834132647965979,1.0106049546134988,0.9855992022632086
ILMN,1.0,2021-03-22,429.9200134277344,382.4100036621094,548.6950378417969,2021-03-30,368.9599914550781,6,-60.96002197265625,False,416.239990234375,431.1499938964844,416.239990234375,429.9200134277344,429.9200134277344,1138900.0,417.80972031763844,416.2076190073714,375.37097354413623,418.4525579968219,423.07482271248125,-4.622264715659355,-5.112836974826107,0.4905722591667514,-0.9241613153507906,0.9718312878399378,0.9681047776514645,0.8731181657520874
ILMN,2.0,2021-04-07,400.54998779296875,380.52248840332027,450.61873626708996,2021-05-04,378.3699951171875,19,-22.17999267578125,False,412.1499938964844,414.6199951171875,398.67999267578125,400.54998779296875,400.54998779296875,1000300.0,397.8559272359618,408.8628747759227,377.5060189060356,398.9483917983256,407.2313263164068,-8.28293451808122,-8.834099751532907,0.5511652334516874,-0.13674981181378065,0.99327409651951,1.0207536817782918,0.942469180903224
ILMN,3.0,2021-05-18,386.3599853515625,368.07000732421875,432.0849304199219,2021-06-08,433.8699951171875,14,47.510009765625,True,379.5299987792969,391.8500061035156,378.0400085449219,386.3599853515625,386.3599853515625,801900.0,382.3695172955733,396.46375197956564,381.48193720823815,383.3528623426071,389.9991416388688,-6.646279296261696,-6.653847985644345,0.007568689382648763,-0.8284212792480083,0.9896716321376859,1.0261511725102934,0.9873743443206583
INFO,1.0,2021-01-04,90.22653198242188,88.30000305175781,95.04285430908203,2021-01-11,86.99104309082031,5,-3.2354888916015625,False,90.19999694824219,92.30000305175781,90.04000091552734,90.91000366210938,90.22653198242188,4642000.0,88.01449434550332,87.22419893264076,80.09097332487353,88.02165334112749,88.24943372986874,-0.22778038874125173,-0.3768862964095705,0.14910590766831877,-0.0563367809002544,0.9754835125731143,0.966724499060143,0.8876654301694431
INFO,2.0,2021-01-21,88.01329803466797,83.77131671905516,97.44881200790407,2021-04-05,100.30753326416016,50,12.294235229492188,True,89.08000183105469,89.63999938964844,88.19999694824219,88.68000030517578,88.01329803466797,3327200.0,87.13386701474732,87.22908673575476,80.90851722818209,87.18201580475123,87.58913702146398,-0.4071212167127527,-0.46367590866303726,0.056554691950284564,-0.046515977627035354,0.9900079756177954,0.9910898544149055,0.9192760529927269
INTC,1.0,2021-06-28,56.71448516845703,55.099998474121094,60.750701904296875,2021-07-08,54.652320861816406,7,-2.062164306640625,False,56.36000061035156,57.72999954223633,56.34000015258789,57.47999954223633,56.71448516845703,22480900.0,55.73864579170473,56.73700824754339,55.83701005399628,55.77678450307834,56.07321925260086,-0.29643474952251836,-0.3107892165646806,0.014354467042162256,-0.10124667299765688,0.9827938246489621,1.0003971309801978,0.9845282010080068
INTC,2.0,2021-07-12,55.9744758605957,54.790000915527344,58.9356632232666,2021-07-16,54.2379150390625,4,-1.7365608215332031,False,56.2599983215332,56.7599983215332,56.11000061035156,56.72999954223633,55.9744758605957,15392800.0,55.47704455934664,56.34589625123756,55.80378357406807,55.504065421613305,55.75472959067441,-0.25066416906110334,-0.28424630480260127,0.03358213574149793,-0.02597179945349637,0.9911132477151208,1.006635531372672,0.9969505335440256
INTU,1.0,2021-04-01,393.70159912109375,365.1499938964844,465.0806121826172,2021-06-09,467.1889953613281,47,73.48739624023438,True,388.9200134277344,397.4100036621094,388.489990234375,395.2300109863281,393.70159912109375,1445100.0,380.98751509182296,382.57575656020765,351.0793568111156,381.2218837567407,383.57837676548144,-2.356493008740756,-2.894757423851186,0.5382644151104299,-0.7863508498181035,0.9677062931477699,0.9717404181600389,0.8917397277401748
INTU,2.0,2021-10-15,552.1599731445312,519.0,635.0599060058594,2021-11-16,645.760009765625,22,93.60003662109375,True,545.0,553.280029296875,543.27001953125,552.1599731445312,552.1599731445312,1602700.0,539.7772917683405,540.4539920363259,470.14325695904233,540.371367999919,544.4926525900421,-4.121284590123082,-4.404886225661471,0.283601635538389,-1.1754950647837754,0.9775741053708189,0.9787996564808198,0.8514620396722953
IP,1.0,2021-02-19,45.16563415527344,44.01515197753906,48.041839599609375,2021-03-02,48.22895812988281,7,3.063323974609375,True,45.4261360168457,46.524620056152344,45.29356002807617,46.35416793823242,45.16563415527344,3015091.0,44.660453889520525,44.86775205411384,39.83400137513345,44.7091683932873,45.05244581008031,-0.3432774167930077,-0.3621131394704526,0.018835722677444877,-0.050394053944321004,0.9888149413774161,0.993404673559204,0.8819537712719687
IP,2.0,2021-07-09,57.89530563354492,55.899620056152344,62.88451957702637,2021-07-15,55.709346771240234,4,-2.1859588623046875,False,58.873104095458984,59.375,58.73106002807617,58.939395904541016,57.89530563354492,1855075.0,57.07148451124842,56.45071430780941,49.16980336981832,57.075088335218226,57.168219861376386,-0.09313152615816023,-0.1476578124373084,0.054526286279148184,-0.02280569825516479,0.9857705022318912,0.9750482131508345,0.8492882597605462
IP,3.0,2021-08-06,53.84895706176758,54.22348403930664,52.91263961791992,2021-08-09,54.53730010986328,1,0.6883430480957031,True,54.649620056152344,55.16098403930664,54.50757598876953,54.82007598876953,53.84895706176758,1826880.0,54.03120319638086,55.35261680010937,50.15565424510985,54.1433706196631,54.9135300096932,-0.7701593900300949,-0.7718067964150555,0.0016474063849605258,-0.02957684005365857,1.0033843948807446,1.0279236557286897,0.9314136611332822
IP,4.0,2021-10-05,53.83831787109375,51.89393997192383,58.699262619018555,2021-10-19,51.579368591308594,10,-2.2589492797851562,False,53.88999938964844,54.68000030517578,53.41999816894531,54.34000015258789,53.83831787109375,2075500.0,53.37535667335925,54.41637127179702,51.62168510572341,53.429506480134606,53.89465371875748,-0.4651472386228761,-0.5214373819794657,0.05629014335658955,-0.008473532428107666,0.9914008977984234,1.0107368399229582,0.9588279713590295
IPGP,1.0,2021-03-16,216.69000244140625,205.85550231933593,243.77625274658206,2021-03-23,204.5399932861328,5,-12.150009155273438,False,219.39999389648438,219.77000427246094,214.25999450683594,216.69000244140625,216.69000244140625,142900.0,214.30268170349333,223.21398292322155,200.6517103555087,215.1486795576253,221.06581410620964,-5.917134548584357,-6.118011935010653,0.2008773864262956,-0.3792087244752178,0.9889827831878932,1.0301074364682765,0.9259850851206928
IPGP,2.0,2021-03-31,210.94000244140625,197.52000427246094,244.48999786376953,2021-05-04,189.49000549316406,23,-21.449996948242188,False,206.63999938964844,212.4600067138672,206.3800048828125,210.94000244140625,210.94000244140625,197700.0,207.57484160196074,217.62780125706723,201.39200605196996,208.1604155240707,213.1862038710458,-5.025788346975105,-5.554764754054978,0.528976407079873,-0.023855045036905942,0.9840468341684965,1.0317047441843976,0.9547359615107216
IQV,1.0,2021-10-14,246.82000732421875,234.10000610351562,278.62001037597656,2021-12-27,282.05999755859375,50,35.239990234375,True,244.07000732421875,247.25,244.02000427246094,246.82000732421875,246.82000732421875,534800.0,242.99996848069927,248.79386265120823,226.73063408840957,243.52585572816474,247.17276059376073,-3.6469048655959853,-3.750089361505726,0.10318449590974055,-0.49817629550416376,0.9845229773512585,1.0079971447549496,0.9186071929354572
IR,1.0,2021-02-09,44.054779052734375,43.60249900817871,54.15113830566406,2021-08-27,52.83174514770508,139,8.776966094970703,True,43.779998779296875,44.529998779296875,43.68000030517578,44.06999969482422,44.054779052734375,1339100.0,43.654453012263346,43.82015255795791,38.627044211346956,43.718085472060274,44.1390414060155,-0.4209559339552271,-0.43387619866567007,0.012920264710442941,-0.0518076720424564,0.9909129940251923,0.9946742101578671,0.8767957765741982
IR,2.0,2021-10-15,52.49186325073242,49.71500015258789,59.43402099609375,2021-11-09,59.5,17,7.008136749267578,True,52.665000915527344,53.08000183105469,52.470001220703125,52.5099983215332,52.49186325073242,1229900.0,51.42074649617446,51.53177817645416,48.1881913108294,51.45662356932248,51.735197375421734,-0.27857380609925286,-0.31875002350270326,0.0401762174034504,-0.07747185484082997,0.9795946135605499,0.9817098305371192,0.9180125895065657
IRM,1.0,2021-10-14,44.220699310302734,42.20000076293945,49.27244567871094,2021-12-15,49.529998779296875,43,5.309299468994141,True,43.45000076293945,44.849998474121094,43.31999969482422,44.779998779296875,44.220699310302734,1920700.0,43.230471117838476,43.86587122523541,39.40933321602853,43.29167607245365,43.74645579605638,-0.45477972360273355,-0.48387309470951034,0.02909337110677679,-0.09460712094937995,0.9776071340365812,0.99197597300356,0.8911965172574005
ISRG,1.0,2021-02-09,259.7833251953125,245.2133331298828,296.2083053588867,2021-03-03,242.38333129882812,15,-17.399993896484375,False,257.663330078125,262.9700012207031,256.9266662597656,259.7833251953125,259.7833251953125,1516500.0,254.99718981706334,256.0649823589982,234.722585777423,255.2277564108091,257.0675584848448,-1.839802074035731,-2.095277816734286,0.2554757426985548,-0.2916792183354513,0.9815764334579565,0.9856867532451563,0.9035321478041436
ISRG,2.0,2021-03-15,245.02000427246094,229.57666015625,271.7691879272461,2021-04-21,297.1266784667969,26,52.10667419433594,True,242.44000244140625,245.85000610351562,241.68333435058594,245.02000427246094,245.02000427246094,1202700.0,242.54967009078695,250.48978041906702,237.52463554246293,243.07773935114716,247.19767726253212,-4.119937911384966,-4.45715289516706,0.33721498378209436,-0.10583418608060491,0.9899178265504927,1.022323794185081,0.969409155990124
ISRG,3.0,2021-10-18,332.29998779296875,321.8800048828125,358.3499450683594,2021-10-29,361.1300048828125,9,28.83001708984375,True,330.3299865722656,332.3800048828125,323.0400085449219,332.29998779296875,332.29998779296875,1530600.0,330.7074667215529,334.2184488746648,299.80770176435374,331.19391401802244,334.63647580887124,-3.4425617908487993,-3.5722516841339456,0.12968989328514624,-0.22591099738332687,0.9952075801085855,1.0057732806264539,0.9022200203965746
ITW,1.0,2021-07-02,223.20553588867188,219.1199951171875,233.4193878173828,2021-09-09,217.65505981445312,47,-5.55047607421875,False,225.14999389648438,226.22000122070312,224.10000610351562,225.60000610351562,223.20553588867188,452000.0,221.69181555335737,223.62299405061913,208.86365385722053,221.90551833008305,223.6156704288723,-1.7101520987892513,-1.891712438250537,0.1815603394612857,-0.042227167723790204,0.9932182670591579,1.001870285879269,0.9357458497866081
IVZ,1.0,2021-08-05,24.03064727783203,23.989999771118164,24.1322660446167,2021-08-06,24.494482040405273,1,0.4638347625732422,True,24.219999313354492,24.540000915527344,24.09000015258789,24.350000381469727,24.03064727783203,3459300.0,24.190945380937443,25.463149504542134,22.36555054607878,24.281191125810608,24.91315788688665,-0.6319667610760433,-0.6377360610441458,0.005769299968102493,-0.017835796859046016,1.006670569512844,1.0596114707252005,0.9307094514557965
IVZ,2.0,2021-08-23,24.339868545532227,23.5975164604187,28.316795969009398,2021-11-26,23.1299991607666,67,-1.209869384765625,False,24.200000762939453,24.65999984741211,24.06999969482422,24.5,24.339868545532227,2750900.0,24.23703508715319,25.062645877149016,22.60069475720045,24.275446020889714,24.586760782414366,-0.31131476152465254,-0.32742050213829094,0.016105740613638397,-0.011332389482160976,0.995775102146231,1.0296952027602244,0.9285462949367073
J,1.0,2021-02-09,111.32705688476562,100.05000305175781,139.51969146728516,2021-05-10,141.70262145996094,62,30.375564575195312,True,110.08000183105469,113.41999816894531,109.4000015258789,112.04000091552734,111.32705688476562,1040600.0,107.28812200204423,106.42466555274706,96.71253311191663,107.25306796001722,107.4212014800778,-0.1681335200605787,-0.45248526371505765,0.28435174365447896,-0.07281714710203746,0.9637200964820072,0.9559640623833879,0.8687244217012181
J,2.0,2021-07-09,134.22886657714844,130.00999450683594,144.7760467529297,2021-07-19,128.1678924560547,6,-6.06097412109375,False,134.36000061035156,135.10000610351562,133.49000549316406,134.64999389648438,134.22886657714844,423800.0,133.1785084156138,134.41018370771985,119.65532772609521,133.3605744718641,134.60829872393433,-1.2477242520702134,-1.2729469040215127,0.025222651951299246,-0.15669754867360508,0.992174871260416,1.0013508057930833,0.8914276845012541
J,3.0,2021-07-21,133.27186584472656,126.98500061035156,153.65031051635742,2021-09-21,126.540283203125,43,-6.7315826416015625,False,133.44000244140625,134.63999938964844,132.9499969482422,133.69000244140625,133.27186584472656,333600.0,132.15341856976374,133.77173509812764,120.61449552590885,132.2989675162096,133.41955106036937,-1.1205835441597856,-1.1850673103528844,0.06448376619309881,-0.10810071469495464,0.9916077765710438,1.003750748518697,0.9050259389812652
JBHT,1.0,2021-06-29,161.12295532226562,156.0934013366699,183.4468631744385,2021-08-30,182.42950439453125,43,21.306549072265625,True,161.4199981689453,162.25999450683594,159.7899932861328,161.66000366210938,161.12295532226562,661300.0,161.0439829502846,164.73598134775594,151.7375337561976,161.36179840084685,163.70870977767754,-2.3469113768306897,-2.465783345943156,0.11887196911246622,-0.014844380754867714,0.9995098626895027,1.0224240302585303,0.9417499415443563
JBHT,2.0,2021-10-07,172.78433227539062,163.74000549316406,195.39514923095703,2021-10-25,197.4264373779297,12,24.642105102539062,True,172.92999267578125,174.75999450683594,172.47000122070312,173.0500030517578,172.78433227539062,341700.0,170.23376624286905,170.84408689770916,161.16793626518802,170.31709710038692,171.0620727741411,-0.7449756737541691,-0.8816184917002147,0.1366428179460456,-0.14000393110452347,0.985238441478268,0.9887707099820311,0.9327693902726786
JCI,1.0,2021-10-14,70.94374084472656,67.80000305175781,78.80308532714844,2021-11-16,79.34746551513672,23,8.403724670410156,True,69.43000030517578,71.27999877929688,69.4000015258789,71.25,70.94374084472656,3038500.0,69.43721067464183,70.85671691364993,63.48520650625034,69.57988590619934,70.56399712318581,-0.9841112169864772,-1.0102331690700026,0.026121952083525413,-0.184941687359107,0.9787644385234485,0.9987733388451125,0.8948669149713913
JKHY,1.0,2021-09-27,170.07958984375,162.44780883789062,179.09291076660156,2021-10-28,163.34060668945312,23,-6.738983154296875,False,171.07000732421875,171.82000732421875,169.47999572753906,170.61000061035156,170.07958984375,326500.0,169.6707156591653,170.31899577363868,164.3301535018097,169.80705617986348,170.71753280291915,-0.910476623055672,-0.9330367513824899,0.022560128326817863,-0.0723868515771302,0.9975959832396096,1.0014076111666814,0.9661956126115883
JNJ,1.0,2021-03-15,157.4522705078125,156.62999725341797,168.69347763061523,2021-08-12,173.03167724609375,105,15.57940673828125,True,159.75,160.66000366210938,158.5,160.4199981689453,157.4522705078125,5524100.0,156.04648936407028,155.92376357933702,147.87606903184522,156.1396057000072,156.81294028205656,-0.6733345820493639,-0.7428524129304598,0.06951783088109587,-0.1006226220300388,0.9910716997652157,0.9902922522263683,0.9391802897152116
JNPR,1.0,2021-03-09,23.64612579345703,23.1200008392334,24.961438179016113,2021-03-15,25.30155372619629,4,1.6554279327392578,True,24.139999389648438,24.440000534057617,24.040000915527344,24.139999389648438,23.64612579345703,5847800.0,23.396538869751204,23.289387150191683,22.557697775947005,23.411762505044123,23.50105099816444,-0.08928849312031772,-0.0906896015441721,0.0014011084238543803,-0.029254137830936264,0.9894449126302589,0.9849134422111524,0.9539701333310509
JNPR,2.0,2021-09-27,28.4799747467041,27.360000610351562,31.227735996246338,2021-11-10,31.55056381225586,32,3.070589065551758,True,28.59000015258789,28.850000381469727,28.440000534057617,28.65999984741211,28.4799747467041,1450900.0,28.002396608469308,27.928157537930105,26.05740208432151,28.008974951461934,28.075941515187065,-0.06696656372513132,-0.08928661659895017,0.022320052873818844,-0.025413601794030224,0.9832310898277723,0.9806243785789222,0.9149376822160649
JPM,1.0,2021-07-01,155.24452209472656,147.55999755859375,174.4558334350586,2021-07-19,146.0896759033203,11,-9.15484619140625,False,156.25999450683594,157.13999938964844,155.4199981689453,157.0800018310547,155.24452209472656,10479400.0,152.90354969800998,154.49139321417965,137.28908754445928,153.07677832666744,154.57680394725742,-1.5000256205899802,-1.7387023734963396,0.23867675290635937,-0.04237183762573826,0.9849207407441521,0.9951487571323943,0.8843409460894774
JPM,2.0,2021-07-29,152.08355712890625,145.7100067138672,168.0174331665039,2021-10-05,168.66000366210938,47,16.576446533203125,True,153.13999938964844,153.8699951171875,151.91000366210938,153.0,152.08355712890625,9063500.0,151.10011679715862,153.00497797663357,139.81716422627503,151.20839362493788,152.19856467634546,-0.9901710514075717,-1.1238933698577522,0.13372231845018057,-0.0011683428175630617,0.993533552539713,1.0060586487133933,0.9193443845330748
K,1.0,2021-07-09,63.11134719848633,63.20000076293945,62.889713287353516,2021-07-12,62.610626220703125,1,-0.5007209777832031,False,64.08000183105469,64.54000091552734,64.05999755859375,64.27999877929688,63.11134719848633,1453000.0,62.92938886041546,63.0307247004581,61.67247890126637,62.9578677403006,63.18906693501528,-0.23119919471468364,-0.2575066496498858,0.026307454935202146,-0.0012386162870778317,0.9971168681045802,0.9987225356198677,0.9772011157883433
K,2.0,2021-07-16,63.09171676635742,62.5099983215332,64.54601287841797,2021-07-21,62.15898895263672,3,-0.9327278137207031,False,64.16000366210938,64.47000122070312,63.880001068115234,64.26000213623047,63.09171676635742,1656700.0,62.705934943937464,62.93713568986863,61.713035128993994,62.73421154790131,62.97788545037761,-0.24367390247630283,-0.27325194794247915,0.029578045466176317,-0.018921886699106327,0.9938853808044471,0.997549899029357,0.9781479771351128
K,3.0,2021-08-03,62.453529357910156,62.779998779296875,61.63735580444336,2021-08-04,60.89243698120117,1,-1.5610923767089844,False,63.45000076293945,64.25,63.25,63.61000061035156,62.453529357910156,2561700.0,62.29503587843944,62.702020805253156,61.78433895109022,62.32462583487937,62.567277263438235,-0.24265142855886523,-0.263934070520665,0.021282641961799742,-0.005933534177410438,0.9974622174102857,1.0039788215317496,0.9892849865540037
K,4.0,2021-08-09,62.394622802734375,62.0,63.38117980957031,2021-08-13,64.37789916992188,4,1.9832763671875,True,63.4900016784668,63.869998931884766,63.16999816894531,63.54999923706055,62.394622802734375,1902300.0,62.02792414353121,62.55514610477628,61.78061261052044,62.06408001021575,62.34612855302953,-0.2820485428137829,-0.30097662875191505,0.018928085938132166,-0.032559042149783946,0.9941229124765685,1.0025727105130422,0.990159245065794
K,5.0,2021-09-15,63.29991149902344,62.05999946594238,66.22627639770508,2021-10-13,61.12979507446289,20,-2.170116424560547,False,63.810001373291016,64.19000244140625,63.720001220703125,63.880001068115234,63.29991149902344,1670700.0,62.76510731170832,62.8938640470713,62.10812122702094,62.771377308404084,62.862975724759295,-0.09159841635521104,-0.12835349906422966,0.036755082709018616,-0.015198410239743998,0.9915512648493455,0.9935853393419294,0.9811723232500746
KEY,1.0,2021-07-15,19.811315536499023,19.68000030517578,20.13960361480713,2021-07-16,19.01532745361328,1,-0.7959880828857422,False,19.799999237060547,20.329999923706055,19.700000762939453,20.15999984741211,19.811315536499023,6798900.0,19.87008267503653,20.650684813535666,18.466003826319643,19.930328803582128,20.36826217546696,-0.4379333718848315,-0.45216745915605683,0.014234087271225326,-0.005124346195110319,1.0029663420598818,1.0423681746671616,0.9320937719809232
KEY,2.0,2021-07-27,19.02515411376953,18.8799991607666,19.388041496276855,2021-07-29,19.52633285522461,2,0.5011787414550781,True,19.110000610351562,19.540000915527344,18.989999771118164,19.360000610351562,19.02515411376953,7250400.0,19.066940271308155,20.15033183231219,18.49293745250652,19.13870110614657,19.66255184346774,-0.5238507373211689,-0.5402204334059842,0.01636969608481531,-0.009884790564923751,1.002196363681931,1.0591415823395778,0.972025632061618
KEYS,1.0,2021-03-22,137.42999267578125,134.61000061035156,144.47997283935547,2021-04-05,147.3300018310547,9,9.900009155273438,True,134.77000427246094,137.9499969482422,134.77000427246094,137.42999267578125,137.42999267578125,724200.0,136.65082207568375,137.91121121544526,121.61725400547535,136.86517218137638,138.45558694618114,-1.5904147648047626,-1.685490223913698,0.09507545910893533,-0.06589785309217766,0.994330418091954,1.0035015539933796,0.8849396819251049
KEYS,2.0,2021-05-25,139.97999572753906,132.9809959411621,157.4774951934815,2021-07-12,157.72000122070312,32,17.740005493164062,True,141.11000061035156,141.1699981689453,139.80999755859375,139.97999572753906,139.97999572753906,753700.0,139.9628040082719,141.15623655036796,129.10887194610763,140.0944321715171,141.02116918414964,-0.9267370126325432,-0.9710836273734736,0.04434661474093049,-0.007053981924848851,0.9998771844564088,1.0084029208367629,0.9223380189081354
KEYS,3.0,2021-10-15,168.7100067138672,159.07000732421875,192.81000518798828,2021-11-17,194.35000610351562,23,25.639999389648438,True,168.80999755859375,169.5800018310547,167.9499969482422,168.7100067138672,168.7100067138672,1094700.0,165.54777834051148,168.07414183304346,151.7450414338437,165.85789071577753,168.2039127575018,-2.346022041724268,-2.562282292610627,0.21626025088635892,-0.20775371499001238,0.9812564267232894,0.9962310185791045,0.8994430406917349
KHC,1.0,2021-01-26,32.98752212524414,31.600000381469727,36.456326484680176,2021-02-04,31.577468872070312,7,-1.4100532531738281,False,33.88999938964844,34.40999984741211,33.834999084472656,34.38999938964844,32.98752212524414,4664500.0,31.882590615854742,31.77877028324412,31.008416898476074,31.879486865481823,31.970107803871805,-0.09062093838998209,-0.17089396361312614,0.08027302522314406,-0.01972652908170161,0.9665045617796241,0.9633573010603604,0.9400044289700217
KHC,2.0,2021-02-05,32.42158508300781,32.72999954223633,31.650548934936523,2021-02-08,32.527099609375,1,0.1055145263671875,True,33.33000183105469,34.13999938964844,33.150001525878906,33.79999923706055,32.42158508300781,8081000.0,32.02148682574017,31.8791333416761,31.097559666487697,32.02013359778211,32.03893363979786,-0.01880004201574792,-0.03395721826525161,0.01515717624950369,-0.02343259336327659,0.9876595096679176,0.9832688087290337,0.9591622243906256
KHC,3.0,2021-07-20,38.5285758972168,38.77000045776367,37.92501449584961,2021-07-21,38.49923324584961,1,-0.0293426513671875,False,39.47999954223633,39.90800094604492,39.28499984741211,39.400001525878906,38.5285758972168,4285800.0,38.68356111075528,39.86931343180279,36.899625187286304,38.7792442327739,39.45962333843128,-0.68037910565738,-0.6942150218356085,0.013835916178228436,-0.011612839063982916,1.0040226042600675,1.0347985230018024,0.9577209727586073
KHC,4.0,2021-08-13,37.03240966796875,36.40999984741211,38.58843421936035,2021-08-18,36.13276290893555,3,-0.8996467590332031,False,37.470001220703125,38.029998779296875,37.369998931884766,37.869998931884766,37.03240966796875,3556000.0,36.94855095961648,38.54381944150819,36.98065314845411,37.04318451823957,37.74205387425867,-0.6988693560191024,-0.7237232269573145,0.02485387093821212,-0.02374513414482271,0.9977355319541952,1.0408131630399071,0.9986023993583273
KHC,5.0,2021-11-02,36.665931701660156,35.59000015258789,39.35576057434082,2021-11-17,36.151737213134766,11,-0.5141944885253906,False,36.7400016784668,37.17499923706055,36.48699951171875,37.08000183105469,36.665931701660156,5516100.0,36.1841237950931,36.446528371394564,36.623287319969485,36.19058296129567,36.238122965772945,-0.04754000447727691,-0.053292328315463766,0.005752323838186857,-0.04501194003392241,0.9868595209720188,0.9940161528677135,0.9988369480956422
KIM,1.0,2021-07-12,21.100008010864258,20.270000457763672,23.175026893615723,2021-07-19,19.277647018432617,5,-1.8223609924316406,False,21.049999237060547,21.479999542236328,20.920000076293945,21.420000076293945,21.100008010864258,3631200.0,20.658602297793564,20.440718167233687,17.61129107467459,20.65614191603029,20.670400667847304,-0.01425875181701386,-0.037824990749323606,0.023566238932309747,-0.01687654022670397,0.9790803059011439,0.9687540477097872,0.8346580278835273
KIM,2.0,2021-07-29,20.9128475189209,20.469999313354492,22.019968032836914,2021-08-03,20.469572067260742,3,-0.44327545166015625,False,20.829999923706055,21.889999389648438,20.829999923706055,21.229999542236328,20.9128475189209,6745500.0,20.568605539189893,20.48522854129249,17.969988342596636,20.567275876662897,20.59364012830074,-0.02636425163784395,-0.047542464093245404,0.021178212455401454,-0.010821850864410676,0.9835392105537253,0.9795523313005787,0.859279843471258
KLAC,1.0,2021-03-25,296.791015625,296.1099853515625,298.49359130859375,2021-03-26,317.1414794921875,1,20.3504638671875,True,293.0299987792969,301.0,286.94000244140625,299.4100036621094,296.791015625,1188000.0,295.54319697832705,292.3866848726981,248.1360574606531,295.7231997435635,297.009445935392,-1.2862461918285248,-1.4214627477986677,0.13521655597014282,-0.04260207194801491,0.9957956320071036,0.9851601614589747,0.8360632377570917
KLAC,2.0,2021-05-20,311.5638732910156,300.2700780232747,367.8998324076335,2021-11-01,379.2927551269531,114,67.7288818359375,True,305.42999267578125,315.0,305.42999267578125,313.3599853515625,311.5638732910156,1449900.0,302.6365255541539,309.9815940737233,271.0857337507322,303.5059456969718,309.17006725150054,-5.66412155452872,-5.683546476595988,0.019424922067268646,-1.2492921086262596,0.971346653119429,0.9949214933022276,0.8700807667053396
KMB,1.0,2021-05-10,133.49185180664062,128.63999938964844,145.6214828491211,2021-05-26,127.76797485351562,12,-5.723876953125,False,136.07000732421875,137.77000427246094,135.97999572753906,136.89999389648438,133.49185180664062,2826000.0,131.87812338689267,131.6007573510054,132.72457229854058,131.86789377245117,131.97510444138726,-0.10721066893609077,-0.2446811171777189,0.13747044824162813,-0.0020872476030446285,0.9879114088395043,0.9858336338132875,0.9942522371387025
KMI,1.0,2021-07-29,17.355642318725586,16.90999984741211,18.469748497009277,2021-08-04,16.873268127441406,4,-0.4823741912841797,False,17.940000534057617,17.989999771118164,17.790000915527344,17.899999618530273,17.355642318725586,13284900.0,17.22932832799271,17.376743757566572,15.794065346309347,17.249943002739005,17.3994572060867,-0.14951420334769594,-0.15759193503394078,0.008077731686244843,-0.012626083833190666,0.9927220215528071,1.0012158258653567,0.9100248239887151
KMI,2.0,2021-08-12,17.030776977539062,16.920000076293945,17.307719230651855,2021-08-16,16.73544692993164,2,-0.2953300476074219,False,17.25,17.3799991607666,17.110000610351562,17.299999237060547,17.030776977539062,7792800.0,16.979589403581816,17.23596281845414,15.904407556312249,16.99923381916195,17.156037800753307,-0.15680398159135578,-0.16883855261947586,0.012034571028120084,-0.0007127717769195852,0.9969944075936902,1.0120479436249847,0.9338627108609127
KMI,3.0,2021-08-31,16.016807556152344,15.215967178344727,18.018908500671387,2021-10-14,18.093971252441406,31,2.0771636962890625,True,16.25,16.350000381469727,16.190000534057617,16.270000457763672,16.016807556152344,17968100.0,16.167398733846166,16.797921349941046,15.937112112382783,16.21089347574912,16.5124897862564,-0.30159631050727853,-0.30380194267050165,0.0022056321632231146,-0.0016091891867007213,1.0094020719900563,1.0487683822790679,0.9950242616395207
